
Felt: narsjo


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
04/07-2016       9.0       9.1       3.5      31.102      31.802  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       4.0       9.4       3.4      16.894      17.380      50.320      11.250      21.829      14.139
06/07-2016       1.3       8.7       3.2      13.493      16.055      42.103       8.018      21.704      11.498
07/07-2016       1.7       8.2       3.1      10.446      12.704      39.386       6.215      18.162       9.388
08/07-2016       2.7       8.6       3.0       8.455      11.473      34.362       5.166      17.943       8.310
09/07-2016       0.0      10.2       2.8       6.766       9.709      40.988       4.303      15.584       6.748
10/07-2016       0.9      11.2       2.6       5.198       8.296      22.191       3.248      13.099       5.994
11/07-2016      19.7      12.8       2.4       8.423      10.226     182.945       3.191      16.625       6.056
12/07-2016       4.7      11.0       2.2      11.548      12.509     180.027       3.253      28.574       6.709
13/07-2016       0.0      13.3       1.9       9.498      13.669      76.494       2.496      22.380       6.696


Felt: viksvatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0      10.7     112.4      70.541      57.299  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.0      12.9     101.5      69.160      54.844  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.0      13.2      92.1      68.082      55.575  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.2      12.8      84.2      66.153      59.221  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.1      12.6      77.4      63.608      61.878  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       0.0       8.8      73.1      59.687      63.498  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       0.0       8.1      69.2      54.819      62.985  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       7.9       7.9      65.8      52.518      62.627  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       1.3       8.6      62.2      50.281      63.678  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       2.4       9.9      57.8      47.648      63.639  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       2.8      10.9      52.9      46.560      63.495  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016      16.8      11.2      47.8      50.850      65.905  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       1.9      10.6      43.0      53.217      69.550  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      10.2      10.9      39.0      53.202      77.405  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      16.4       7.8      36.8      56.849      87.735  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       4.5       6.8      35.4      56.435      89.945  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       2.1       9.2      33.4      51.494      85.656  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       3.6       8.6      31.6      47.996      83.578  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       6.4       8.5      29.9      46.208      81.971  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      18.3       7.1      28.6      49.289      81.902  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016      11.7       6.8      27.3      52.867      82.732  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       7.6       6.8      26.0      53.991      83.249      98.680      69.787      89.135      77.586
06/07-2016       2.7       6.7      25.0      50.321      77.791     105.510      61.637      86.201      68.659
07/07-2016       0.8       6.2      24.2      45.228      69.911      97.415      52.608      80.743      62.090
08/07-2016       1.7       6.7      23.3      40.763      68.364      93.987      46.802      77.817      54.165
09/07-2016       0.2       9.2      21.8      37.461      61.525      96.700      41.389      76.273      52.111
10/07-2016       0.3      11.0      20.0      35.267      57.355      89.194      36.918      72.116      48.345
11/07-2016      11.1      11.6      18.0      37.112      60.188     108.686      34.475      75.758      48.090
12/07-2016       3.6       9.4      16.5      38.670      62.540     118.470      33.152      81.937      48.533
13/07-2016       0.1      12.5      14.3      37.219      65.120     121.974      32.154      86.492      44.950


Felt: hovefoss


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0      11.8      87.5      11.908      10.182  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.0      12.5      83.1      12.260      11.353  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.0      14.0      78.2      12.814      13.635  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.0      13.7      73.5      13.293      15.249  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.1      13.1      69.1      13.070      15.927  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       0.2       8.1      66.8      10.906      14.841  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       0.2       8.2      64.8       8.070      12.221  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       9.6       9.7      62.4      11.468      15.219  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       1.6       9.7      60.1      11.274      15.342  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       2.3      10.7      57.5       9.325      14.625  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       4.7      11.5      54.6      10.676      14.676  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016      10.8      12.1      51.5      15.686      15.707  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.8      10.4      49.1      14.421      16.433  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      18.4      11.3      46.5      20.189      27.524  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016      16.8       9.3      44.4      29.344      34.651  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       8.8       7.3      43.0      27.185      23.173  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       3.1       9.6      40.8      19.348      16.943  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       5.0       9.7      38.7      15.109      17.448  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       6.4       9.7      36.5      14.991      18.803  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      19.9       8.1      34.8      24.050      24.786  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016      11.7       7.9      33.7      28.538      20.699  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       7.5       7.3      32.9      25.917      20.966     114.277      10.027      30.740      15.563
06/07-2016       6.4       7.2      32.1      18.314      23.637     146.002       7.327      45.925      13.871
07/07-2016       0.9       6.5      31.5      12.312      20.004      94.082       5.918      31.114      10.911
08/07-2016       2.0       7.2      30.7       7.674      16.340      52.267       4.842      23.302       8.797
09/07-2016       0.0       9.4      29.6       6.204      11.722      36.824       3.868      18.410       7.194
10/07-2016       0.5      11.6      28.1       6.354      10.277      30.928       3.533      16.172       6.063
11/07-2016       8.1      12.9      26.4      11.735      15.088      67.490       4.365      24.392       7.593
12/07-2016       1.4      10.4      25.1      10.653      15.034      83.006       4.305      29.947       8.058
13/07-2016       0.0      13.0      23.3       6.603      14.300      69.798       4.166      25.652       8.363


Felt: skjerdalselv


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0       9.9    1366.5       5.539       4.532  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.0      10.4    1343.0       6.059       4.761  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.0      11.8    1316.7       6.589       5.306  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.0      11.5    1291.3       7.011       6.113  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.0       9.9    1270.0       6.701       6.353  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       0.2       5.7    1259.0       5.308       5.192  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       0.0       6.2    1246.8       4.015       4.535  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       3.3       8.6    1228.8       4.428       8.021  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       1.4       8.9    1210.8       5.215       7.437  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       1.8      10.2    1190.7       5.621       8.181  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       7.2       9.8    1171.7       6.310       8.393  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016      11.1      10.1    1152.1       7.191       8.125  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.3       8.2    1137.2       6.619       7.735  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      13.9       9.3    1119.8       6.469      11.959  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       4.2       8.2    1105.0       6.648      10.236  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       4.5       6.5    1093.7       5.468       7.238  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       4.1       8.7    1077.9       5.151       7.110  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       7.2       9.0    1061.4       5.745       8.790  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       5.2       8.8    1045.4       6.025       8.194  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      14.1       7.0    1033.2       6.239       7.670  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       4.8       7.0    1021.2       5.910       6.572  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       3.1       3.9    1016.8       4.346       4.778       9.240       2.859       5.736       3.722
06/07-2016       1.6       4.3    1010.8       2.908       3.577       8.386       1.485       5.317       2.503
07/07-2016       2.0       4.9    1003.4       2.647       3.018       7.304       1.185       4.249       1.887
08/07-2016       2.2       5.2     995.5       2.742       2.986       8.137       0.991       4.300       1.913
09/07-2016       0.1       6.5     984.8       2.996       3.201       8.484       1.119       4.801       2.029
10/07-2016       0.7       8.8     969.3       3.701       3.498       9.990       1.306       5.220       2.391
11/07-2016       7.4      11.1     949.1       5.342       4.978      13.017       1.741       7.236       3.629
12/07-2016       2.7       9.1     933.0       6.055       6.091      15.920       1.998       8.829       3.798
13/07-2016       0.0      10.0     915.8       5.548       5.258      14.141       1.885       7.677       3.410


Felt: gloppenelv


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0       8.9     667.7      34.055      20.557  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.0      11.6     648.7      40.328      24.018  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.1      12.4     627.4      50.922      31.571  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.1      12.2     606.8      50.559      33.483  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.1      11.6     588.7      45.739      32.122  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       0.6       7.3     579.5      29.261      26.180  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       0.2       6.7     572.0      16.873      20.822  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       5.9       6.8     564.4      24.771      29.146  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       1.1       7.6     555.4      25.326      26.398  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.9       9.4     543.3      27.521      26.693  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.5      10.2     530.1      33.434      30.790  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016      10.7      10.7     516.5      44.756      39.202  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.8       9.7     504.6      39.743      38.695  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      13.4      10.4     491.7      43.755      65.956  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       7.8       7.4     483.6      43.781      47.887  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.7       6.1     477.6      19.131      31.406  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       2.3       9.2     468.1      24.513      34.894  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       1.3       7.7     460.3      26.214      37.205  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       5.8       7.9     452.5      26.354      32.744  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      10.2       6.4     447.1      31.186      31.530  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       6.0       5.7     442.6      24.134      27.315  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       8.7       5.9     438.0      24.646      21.446      79.078       9.199      33.088      14.515
06/07-2016       2.4       5.7     433.6      18.874      17.620      73.918       7.040      25.948      11.894
07/07-2016       1.3       5.5     429.7      12.831      11.759      39.658       4.344      19.744       7.450
08/07-2016       2.0       6.2     424.8      16.603      15.897      56.643       6.058      27.928      10.170
09/07-2016       0.2       7.9     417.7      19.474      22.320      50.748       5.779      33.109      13.964
10/07-2016       0.1      10.4     407.4      26.963      25.176      51.800       8.317      34.621      18.119
11/07-2016       8.8      11.1     396.2      39.366      31.601     147.606      11.568      52.564      22.988
12/07-2016       1.2       9.7     387.2      33.791      31.841     129.711       8.843      55.645      18.723
13/07-2016       0.1      11.8     375.8      31.216      20.500      89.984       6.331      34.096      12.294


Felt: lovatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.2       7.7     792.5      39.138  -10000.000  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.1       9.8     774.4      39.790      22.479  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.1      11.0     754.2      41.642      23.941  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.2      10.7     734.6      43.553      26.726  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.1       9.6     717.2      44.528      28.831  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       0.5       5.5     708.0      43.088      28.918  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       0.7       4.4     701.1      39.692      27.258  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       5.0       6.6     689.8      38.131      26.744  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       1.1       6.9     678.1      37.967      26.445  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       1.0       8.3     663.6      37.815      26.388  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.5       9.0     647.9      38.460      28.086  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016      11.1       9.8     631.6      41.253      31.970  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.5       8.4     617.9      43.149      35.460  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      16.3       9.5     602.5      45.556      43.882  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       4.9       7.0     591.7      47.692      47.127  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.6       5.3     584.1      44.883      44.183  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       1.0       8.8     570.3      42.510      43.601  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       1.8       7.3     559.0      41.546      47.056  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       5.6       7.4     547.8      41.029      45.704  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       7.3       5.6     539.9      40.846      42.969  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       2.8       4.9     533.1      39.184      39.508  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       9.4       5.4     525.6      38.000      37.630      42.631      33.003      39.628      35.669
06/07-2016       6.9       4.8     519.1      37.501      36.184      48.922      30.202      39.537      33.197
07/07-2016       2.2       4.6     513.0      35.602      33.671      47.096      25.881      36.953      29.519
08/07-2016       2.6       5.2     505.8      33.344      31.095      42.472      22.655      36.724      27.299
09/07-2016       0.3       7.0     495.4      32.278      31.447      46.495      19.990      36.069      25.409
10/07-2016       0.1       9.2     481.3      32.604      30.959      44.939      20.073      37.031      26.422
11/07-2016       8.8      10.1     466.5      35.316      33.386      57.796      22.941      41.632      27.468
12/07-2016       2.2       9.1     453.8      37.691      36.022      64.598      22.644      43.111      28.862
13/07-2016       0.0      10.6     439.5      38.336      34.813      65.082      21.432      43.379      29.464


Felt: dalsbovatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.1      10.0       0.0       0.052       0.254  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.0       9.3       0.0       0.046       0.237  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.0       9.1       0.0       0.040       0.219  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       1.5       9.2       0.0       0.039       0.205  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.1       8.2       0.0       0.034       0.190  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       1.1       7.0       0.0       0.034       0.187  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       0.4       8.1       0.0       0.032       0.187  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       2.3      10.0       0.0       0.045       0.195  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       2.3      10.2       0.0       0.059       0.193  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       1.3      12.5       0.0       0.056       0.192  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       3.8      11.4       0.0       0.103       0.192  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       2.1       9.9       0.0       0.105       0.193  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.7       9.5       0.0       0.089       0.192  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016       3.7      10.8       0.0       0.132       0.201  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       2.8       9.9       0.0       0.148       0.207  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       2.0       9.8       0.0       0.144       0.206  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       3.0      10.9       0.0       0.165       0.224  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016      14.3      11.1       0.0       0.498       0.283  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       3.1      11.2       0.0       0.590       0.298  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       2.1      10.4       0.0       0.501       0.304  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       4.7      10.5       0.0       0.493       0.309  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       0.7       9.9       0.0       0.447       0.290       0.495       0.192       0.369       0.236
06/07-2016       0.6       9.8       0.0       0.345       0.294       0.726       0.146       0.412       0.210
07/07-2016       1.7       8.8       0.0       0.294       0.327       0.767       0.115       0.490       0.227
08/07-2016       0.1       8.9       0.0       0.252       0.312       0.749       0.103       0.445       0.184
09/07-2016       0.0       9.3       0.0       0.223       0.264       0.729       0.084       0.378       0.180
10/07-2016       0.0       9.9       0.0       0.196       0.272       0.857       0.086       0.422       0.154
11/07-2016       8.4      10.2       0.0       0.352       0.395       1.591       0.089       0.724       0.233
12/07-2016       1.6      10.2       0.0       0.316       0.506       2.062       0.099       0.936       0.267
13/07-2016       0.0      10.0       0.0       0.222       0.560       2.118       0.132       1.035       0.302


Felt: fetvatn


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0      10.7      16.6       3.912       5.507  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.0      10.1      15.3       3.877       5.594  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.0      11.3      13.8       3.926       6.878  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.5      11.2      12.2       4.166       7.802  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.0       9.1      11.1       3.908       8.393  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       2.1       6.6      10.4       3.223       7.722  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       2.2       6.4       9.7       2.771       5.771  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       3.0      12.2       7.9       3.552       7.012  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       0.6      10.1       6.7       4.358       7.003  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.2      12.0       5.9       4.190       6.849  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       3.3      11.4       5.2       4.279       7.797  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       8.7      10.8       4.5       4.821       9.815  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       1.4       9.8       4.0       4.682       8.783  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      10.3      11.4       3.3       4.923      11.833  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       4.2      11.1       2.7       5.506      11.196  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.3       9.1       2.5       4.600       7.635  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.5      11.7       2.3       3.913       6.451  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       1.0      12.8       2.0       4.083       6.686  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       1.0      12.4       1.8       4.242       6.296  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      17.0       9.7       1.6       5.288       8.382  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       0.8       9.4       1.4       5.313       7.302  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       8.1       7.2       1.3       4.379       6.031      10.917       3.454       7.670       4.890
06/07-2016       1.3       6.6       1.2       3.775       4.973      10.546       2.395       6.541       3.727
07/07-2016       5.0       6.6       1.1       3.241       4.520       9.618       2.507       6.331       3.344
08/07-2016       1.0       7.0       1.0       3.093       4.662      12.034       1.829       6.388       2.942
09/07-2016       0.2       7.6       0.9       2.726       4.040      10.418       1.944       6.015       2.883
10/07-2016       0.0       9.2       0.7       2.726       4.030       9.026       2.103       5.410       2.950
11/07-2016      10.4      10.9       0.7       3.959       5.162      14.144       2.145       7.699       3.586
12/07-2016       7.8       9.5       0.6       5.164       6.931      21.941       2.522      11.374       4.389
13/07-2016       0.0       9.4       0.6       4.490       6.765      21.641       1.868      11.706       4.071


Felt: oye


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.2       8.4     281.4      15.405       9.811  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.1       9.2     270.7      16.434      11.159  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.0      11.3     259.3      17.349      14.357  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       0.2      10.6     247.7      18.143      16.224  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.0       9.2     240.6      15.758      16.749  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       0.1       5.3     236.5      10.637      12.875  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       0.5       4.2     234.1       6.758      10.082  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       4.8       8.9     225.9       9.708      12.764  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       1.0       8.1     218.7      13.544      13.318  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.7       9.1     210.6      13.335      12.201  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.8       9.3     202.6      13.893      13.205  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016       8.6      10.1     193.8      16.832      16.005  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.7       8.5     187.6      16.510      16.686  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      17.2       9.6     180.6      18.223      23.596  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       5.3       8.7     174.6      20.141      20.925  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       1.3       6.4     170.7      13.591      14.374  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.8       9.7     164.2      11.335      12.736  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       2.2       9.6     158.0      12.475      13.718  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       1.8       9.3     152.1      12.580      12.139  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016       6.2       7.0     148.2      12.172      12.542  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       3.2       6.5     144.7      10.884      11.362  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
05/07-2016       8.3       6.7     141.2      11.264      12.091      23.344       5.891      16.114       9.014
06/07-2016       2.3       5.7     139.2      10.133      12.021      29.697       5.112      16.555       7.648
07/07-2016       3.8       4.8     138.3       7.078       9.114      22.961       3.717      13.615       6.203
08/07-2016       3.2       5.2     136.7       6.313       8.720      21.360       3.290      13.888       6.000
09/07-2016       0.2       6.9     133.6       6.798       8.816      31.455       3.474      14.362       6.311
10/07-2016       0.3       9.6     128.8       8.606      10.267      25.518       3.930      14.950       7.069
11/07-2016       3.9      11.8     123.0      11.759      12.325      25.881       5.072      18.202       7.764
12/07-2016       7.1       9.7     119.1      13.408      13.819      27.985       5.049      18.705       9.550
13/07-2016       0.3      11.1     114.3      12.458      14.087      30.267       4.067      18.589       8.442


Felt: storholen


Dato         Nedbør  Temperatur  Snømag.    Simulert   Observert         H90         L90         H50         L50
14/06-2016       0.0       5.9     102.5      33.223      30.606  -10000.000  -10000.000  -10000.000  -10000.000
15/06-2016       0.1       6.5      93.8      37.049      33.819  -10000.000  -10000.000  -10000.000  -10000.000
16/06-2016       0.0       9.4      81.5      49.590      39.374  -10000.000  -10000.000  -10000.000  -10000.000
17/06-2016       1.5       8.7      71.2      58.152      42.922  -10000.000  -10000.000  -10000.000  -10000.000
18/06-2016       0.1       5.5      65.7      50.610      43.849  -10000.000  -10000.000  -10000.000  -10000.000
19/06-2016       2.0       2.8      63.9      35.587      35.160  -10000.000  -10000.000  -10000.000  -10000.000
20/06-2016       2.1       0.8      64.6      23.647      26.679  -10000.000  -10000.000  -10000.000  -10000.000
21/06-2016       1.1       7.8      56.9      26.721      32.128  -10000.000  -10000.000  -10000.000  -10000.000
22/06-2016       0.0       6.8      53.3      32.935      34.056  -10000.000  -10000.000  -10000.000  -10000.000
23/06-2016       0.0       7.9      49.0      28.408      33.289  -10000.000  -10000.000  -10000.000  -10000.000
24/06-2016       0.0       7.8      45.1      27.805      34.407  -10000.000  -10000.000  -10000.000  -10000.000
25/06-2016      10.7       9.1      38.6      40.638      44.477  -10000.000  -10000.000  -10000.000  -10000.000
26/06-2016       0.5       6.9      34.8      44.701      44.947  -10000.000  -10000.000  -10000.000  -10000.000
27/06-2016      16.2       9.5      29.9      51.553      74.858  -10000.000  -10000.000  -10000.000  -10000.000
28/06-2016       1.3       8.2      25.9      52.455      51.648  -10000.000  -10000.000  -10000.000  -10000.000
29/06-2016       0.3       6.0      23.4      36.586      35.455  -10000.000  -10000.000  -10000.000  -10000.000
30/06-2016       0.0       9.6      20.8      29.186      32.199  -10000.000  -10000.000  -10000.000  -10000.000
01/07-2016       3.3       8.3      17.9      29.807      34.065  -10000.000  -10000.000  -10000.000  -10000.000
02/07-2016       1.8       8.4      15.1      31.308      29.206  -10000.000  -10000.000  -10000.000  -10000.000
03/07-2016      13.1       5.9      13.9      35.880      28.512  -10000.000  -10000.000  -10000.000  -10000.000
04/07-2016       1.0       5.1      13.0      31.411      24.454  -10000.000  -10000.000  -10000.000  -10000.000
---------------------------------------------------------------------------------------------------------------
