:2.11 narsjo
2016	7	1	6	12.325	6.194	21.194	20.907	0.081	0.17	52.23	53.99	15.3	0.48	11.8	9.18	0	0
2016	7	2	6	5.342	6.694	22.311	20.296	0.081	0.16	60.16	46.06	16.2	0.47	2.92	3.55	0	0
2016	7	3	6	5.922	6.064	22.487	21.668	0.081	0.16	59.32	46.9	13.82	0.49	6.64	4.06	0	0
2016	7	4	6	1.541	5.364	-10000	19.912	0.1	0.2	61.93	44.29	14.07	0.41	0.57	0.63	0	0
2016	7	5	6	3.601	5.964	-10000	19.58	0.081	0.16	58.77	47.45	13.29	0.48	3.19	2.22	0	0
2016	7	6	6	8.474	5.544	-10000	20.764	0.1	0.2	58.29	47.93	14.23	0.42	5.42	6.17	0	0
2016	7	7	6	0.26	5.094	-10000	19.063	0.1	0.2	59.84	46.38	14.05	0.39	0	0	0	0
2016	7	8	6	0.63	5.514	-10000	17.707	0.1	0.2	56.26	49.96	13.91	0.43	0.21	0	0	0
2016	7	9	6	0.01	6.174	-10000	16.508	0.081	0.15	53.13	53.09	13.48	0.46	0	0	0	0
2016	7	10	6	0.12	8.564	-10000	15.536	0.081	0.11	49.99	56.23	13.04	0.59	0	0	0	0
2016	7	11	6	6.723	9.514	-10000	14.898	0.081	0.06	47.04	59.18	16.87	0.61	1.01	2.51	0	0
2016	7	12	6	7.203	9.304	-10000	15.417	0.081	0.04	45.23	60.99	17.75	0.61	4.3	4.78	0	0
2016	7	13	6	2.151	9.974	-10000	14.678	0.081	0.03	46.64	59.58	18.3	0.64	0.55	0.66	0	0
:2.145 losna
2016	6	14	6	0.171	7.435	317.714	279.238	0.605	122.71	20.07	29.01	8.01	0.27	0.78	1.45	0	1.16
2016	6	15	6	0.141	8.495	326.527	249.487	0.596	119.54	18.82	30.26	8.7	0.28	1.01	1.5	0	1.64
2016	6	16	6	1.598	8.185	339.53	232.478	0.596	118.21	18	31.09	9.08	0.27	2.03	2.21	0	2.05
2016	6	17	6	1.96	9.505	376.17	230.658	0.596	116.24	18.27	30.81	9.33	0.3	2.95	2.94	0	4.16
2016	6	18	6	0.673	7.615	407.235	226.765	0.596	115.17	19.44	29.65	9.24	0.26	1.63	1.37	0	0.76
2016	6	19	6	0.412	4.265	437.734	207.243	0.596	114.82	19.35	29.73	8.89	0.19	0.93	0.47	0	0.2
2016	6	20	6	0.553	2.705	436.97	179.351	0.61	116.86	18.78	30.31	8.92	0.14	0.31	0.25	0	0.02
2016	6	21	6	3.236	6.505	407.902	176.865	0.596	114.08	17.81	31.28	9.09	0.23	2.71	2.77	0	0.9
2016	6	22	6	0.151	7.355	396.319	173.902	0.591	113.12	19.1	29.98	9.38	0.25	0.48	0.58	0	0.62
2016	6	23	6	0.191	7.885	391.077	160.681	0.591	112.36	18.31	30.78	9	0.28	1.17	0.59	0	0.7
2016	6	24	6	0.06	9.335	385.578	148.312	0.591	111	18.27	30.81	9.23	0.3	0.99	0.94	0	3.08
2016	6	25	6	13.798	9.325	392.73	250.498	0.59	109.68	18.17	30.91	9.24	0.3	10.68	10.43	0	11.75
2016	6	26	6	0.502	9.695	426.928	320.509	0.51	108.29	26.27	22.82	9.27	0.35	1.53	1.2	0	4.5
2016	6	27	6	12.593	10.125	536.023	425.456	0.51	106.72	25.4	23.68	6.84	0.48	12.45	9.76	0	13.23
2016	6	28	6	2.342	8.015	740.559	484.171	0.51	106.11	33.87	15.21	7.11	0.36	1.73	1.83	0	1.34
2016	6	29	6	0.462	6.795	767.901	457.773	0.51	105.63	32.02	17.06	4.56	0.41	3.07	0.46	0	0.56
2016	6	30	6	1.497	8.125	661.544	421.472	0.51	104.85	31.61	17.48	5.12	0.41	1.01	1.42	0	2.26
2016	7	1	6	7.025	5.905	589.935	416.026	0.509	104.84	29.53	19.55	5.24	0.33	4.38	4.5	0	1.19
2016	7	2	6	3.548	6.425	545.534	411.822	0.509	104.66	30.6	18.48	5.87	0.33	1.72	2.26	0	0.85
2016	7	3	6	6.352	5.295	511.75	416.067	0.509	104.76	29.24	19.84	5.55	0.31	4.28	3.96	0	1.02
2016	7	4	6	0.915	5.015	-10000	397.513	0.509	104.61	30.22	18.86	5.95	0.28	0.16	0.47	0	0.34
2016	7	5	6	3.849	6.125	-10000	370.079	0.509	104.48	27.5	21.58	5.66	0.34	2.78	2.43	0	0.84
2016	7	6	6	7.125	5.385	-10000	379.499	0.509	104.61	27.45	21.63	6.47	0.28	3.66	4.46	0	1.12
2016	7	7	6	1.337	4.335	-10000	366.013	0.509	104.56	28.11	20.97	6.49	0.25	0.76	0.68	0	0.29
2016	7	8	6	0.945	4.865	-10000	329.105	0.509	104.43	26.17	22.91	6.29	0.28	0.77	0.47	0	0.32
2016	7	9	6	0.131	6.005	-10000	295.778	0.505	103.92	24.52	24.56	6.33	0.3	0	0	0	0.22
2016	7	10	6	0.191	8.475	-10000	267.941	0.424	103.46	22.33	26.76	6.42	0.4	0	0	0	0.55
2016	7	11	6	6.663	9.275	-10000	269.057	0.424	102.75	20.32	28.76	8.03	0.4	3.4	4.4	0	7.47
2016	7	12	6	4.422	8.685	-10000	276.284	0.424	102.24	21.57	27.51	8.63	0.38	2.69	2.98	0	4.93
2016	7	13	6	2	9.575	-10000	278.471	0.424	101.44	22.16	26.93	8.25	0.44	2.22	1.48	0	5.11
:2.265 unsetaaa
2016	6	14	6	0.675	9.146	10.265	3.737	0	0	9.53	31.95	2.59	0.62	0	0	0	0
2016	6	15	6	0.248	9.286	9.922	3.389	0	0	8.96	32.52	2.17	0.59	0	0	0	0
2016	6	16	6	6.82	10.616	10.139	3.04	0	0	8.45	33.03	6.19	0.62	0	0	0	0
2016	6	17	6	0.159	13.016	9.904	2.412	0	0	7.98	33.49	5.3	1	0	0	0	0
2016	6	18	6	1.459	8.866	9.505	1.898	0	0	7.62	33.86	5.67	0.62	0	0	0	0
2016	6	19	6	0.298	5.466	8.865	1.757	0	0	7.33	34.15	5.49	0.38	0	0	0	0
2016	6	20	6	0.457	4.656	8.13	1.62	0	0	7.06	34.42	5.49	0.31	0	0	0	0
2016	6	21	6	8.359	9.536	8.374	1.562	0	0	6.82	34.66	10.32	0.63	0.23	0	0	0
2016	6	22	6	1.698	10.616	8.24	1.5	0	0	6.81	34.67	10.4	0.95	0.13	0	0	0
2016	6	23	6	0	10.726	7.616	1.475	0	0	6.71	34.77	9.43	0.97	0	0	0	0
2016	6	24	6	0.725	12.936	7.369	1.386	0	0	6.49	34.99	8.83	1.1	0	0	0	0
2016	6	25	6	15.109	12.766	9.134	3.563	0	0	6.27	35.2	10.5	1.03	7.59	0	0	0
2016	6	26	6	0.536	13.186	8.684	3.37	0	0	13.32	28.16	9.7	1.16	0	0	0	0
2016	6	27	6	4.636	15.086	8.411	4.439	0	0	12.81	28.67	8.45	1.82	2.59	0	0	0
2016	6	28	6	1.707	11.146	8.468	4.136	0	0	14.73	26.75	8.37	1.24	0	0	0	0
2016	6	29	6	4.566	8.326	7.921	5.394	0	0	14.1	27.38	8.03	1.01	2.44	0	0	0
2016	6	30	6	0.784	10.586	7.685	4.941	0	0	15.72	25.76	7.33	1.23	0	0	0	0
2016	7	1	6	7.276	8.196	7.772	7.117	0	0	14.97	26.51	7.73	0.99	3.57	0	0	0
2016	7	2	6	6.214	9.016	7.542	8.728	0	0	17.46	24.02	7.95	1.07	2.93	0	0	0
2016	7	3	6	7.733	8.286	8.511	12.365	0	0	19.06	22.42	7.21	1.1	4.91	2.76	0	0
2016	7	4	6	2.333	6.296	-10000	11.449	0	0	22.16	19.31	6.73	0.87	1.2	0.22	0	0
2016	7	5	6	7.574	8.436	-10000	14.657	0	0	21.68	19.8	5.79	1.28	4.81	3.32	0	0
2016	7	6	6	7.971	8.666	-10000	16.594	0	0	24.38	17.1	5.94	1.25	4.03	3.54	0	0
2016	7	7	6	0.655	6.876	-10000	14.236	0	0	26.05	15.43	5.13	1.09	0.16	0	0	0
2016	7	8	6	1.022	6.666	-10000	12.425	0	0	24.15	17.33	4.63	1.09	0.11	0	0	0
2016	7	9	6	0	6.866	-10000	10.988	0	0	22.44	19.04	3.59	1.04	0	0	0	0
2016	7	10	6	0	9.416	-10000	9.87	0	0	20.82	20.66	2.3	1.29	0	0	0	0
2016	7	11	6	1.509	12.096	-10000	8.961	0	0	19.36	22.12	1.86	1.47	0	0	0	0
2016	7	12	6	14.345	11.116	-10000	10.359	0	0	18.04	23.44	6.64	1.24	3.76	1.35	0	0
2016	7	13	6	0.417	12.206	-10000	9.377	0	0	20.29	21.19	5.34	1.58	0	0	0	0
:2.268 akslen
2016	6	14	6	0.13	6.53	50.798	54.455	0.86	592.5	30.85	21.22	6.58	0.14	8.11	8.55	0	6.14
